Language	Voice type	Language code	Voice name	SSML Gender
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Zephyr	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Zubenelgenubi	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Achernar	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Achird	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Algenib	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Algieba	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Alnilam	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Aoede	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Autonoe	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Callirrhoe	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Charon	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Despina	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Enceladus	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Erinome	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Fenrir	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Gacrux	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Iapetus	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Kore	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Laomedeia	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Leda	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Orus	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Puck	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Pulcherrima	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Rasalgethi	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Sadachbia	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Sadaltager	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Schedar	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Sulafat	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Umbriel	MALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Vindemiatrix	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Zephyr	FEMALE
hu-HU	Premium	hu-HU	hu-HU-Chirp3-HD-Zubenelgenubi	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Achernar	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Achird	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Algenib	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Algieba	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Alnilam	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Aoede	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Autonoe	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Callirrhoe	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Charon	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Despina	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Enceladus	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Erinome	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Fenrir	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Gacrux	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Iapetus	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Kore	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Laomedeia	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Leda	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Orus	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Puck	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Pulcherrima	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Rasalgethi	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Sadachbia	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Sadaltager	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Schedar	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Sulafat	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Umbriel	MALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Vindemiatrix	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Zephyr	FEMALE
id-ID	Premium	id-ID	id-ID-Chirp3-HD-Zubenelgenubi	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Achernar	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Achird	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Algenib	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Algieba	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Alnilam	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Aoede	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Autonoe	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Callirrhoe	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Charon	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Despina	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Enceladus	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Erinome	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Fenrir	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Gacrux	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Iapetus	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Kore	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Laomedeia	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Leda	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Orus	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Puck	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Pulcherrima	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Rasalgethi	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Sadachbia	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Sadaltager	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Schedar	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Sulafat	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Umbriel	MALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Vindemiatrix	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Zephyr	FEMALE
it-IT	Premium	it-IT	it-IT-Chirp3-HD-Zubenelgenubi	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Achernar	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Achird	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Algenib	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Algieba	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Alnilam	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Aoede	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Autonoe	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Callirrhoe	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Charon	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Despina	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Enceladus	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Erinome	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Fenrir	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Gacrux	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Iapetus	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Kore	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Laomedeia	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Leda	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Orus	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Puck	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Pulcherrima	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Rasalgethi	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Sadachbia	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Sadaltager	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Schedar	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Sulafat	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Umbriel	MALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Vindemiatrix	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Zephyr	FEMALE
ja-JP	Premium	ja-JP	ja-JP-Chirp3-HD-Zubenelgenubi	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Achernar	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Achird	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Algenib	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Algieba	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Alnilam	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Aoede	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Autonoe	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Callirrhoe	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Charon	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Despina	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Enceladus	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Erinome	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Fenrir	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Gacrux	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Iapetus	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Kore	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Laomedeia	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Leda	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Orus	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Puck	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Pulcherrima	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Rasalgethi	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Sadachbia	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Sadaltager	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Schedar	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Sulafat	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Umbriel	MALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Vindemiatrix	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Zephyr	FEMALE
kn-IN	Premium	kn-IN	kn-IN-Chirp3-HD-Zubenelgenubi	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Achernar	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Achird	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Algenib	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Algieba	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Alnilam	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Aoede	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Autonoe	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Callirrhoe	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Charon	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Despina	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Enceladus	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Erinome	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Fenrir	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Gacrux	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Iapetus	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Kore	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Laomedeia	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Leda	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Orus	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Puck	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Pulcherrima	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Rasalgethi	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Sadachbia	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Sadaltager	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Schedar	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Sulafat	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Umbriel	MALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Vindemiatrix	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Zephyr	FEMALE
ko-KR	Premium	ko-KR	ko-KR-Chirp3-HD-Zubenelgenubi	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Achernar	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Achird	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Algenib	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Algieba	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Alnilam	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Aoede	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Autonoe	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Callirrhoe	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Charon	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Despina	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Enceladus	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Erinome	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Fenrir	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Gacrux	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Iapetus	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Kore	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Laomedeia	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Leda	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Orus	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Puck	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Pulcherrima	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Rasalgethi	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Sadachbia	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Sadaltager	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Schedar	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Sulafat	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Umbriel	MALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Vindemiatrix	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Zephyr	FEMALE
lv-LV	Premium	lv-LV	lv-LV-Chirp3-HD-Zubenelgenubi	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Achernar	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Achird	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Algenib	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Algieba	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Alnilam	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Aoede	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Autonoe	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Callirrhoe	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Charon	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Despina	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Enceladus	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Erinome	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Fenrir	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Gacrux	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Iapetus	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Kore	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Laomedeia	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Leda	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Orus	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Puck	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Pulcherrima	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Rasalgethi	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Sadachbia	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Sadaltager	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Schedar	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Sulafat	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Umbriel	MALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Vindemiatrix	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Zephyr	FEMALE
lt-LT	Premium	lt-LT	lt-LT-Chirp3-HD-Zubenelgenubi	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Achernar	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Achird	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Algenib	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Algieba	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Alnilam	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Aoede	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Autonoe	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Callirrhoe	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Charon	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Despina	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Enceladus	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Erinome	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Fenrir	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Gacrux	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Iapetus	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Kore	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Laomedeia	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Leda	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Orus	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Puck	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Pulcherrima	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Rasalgethi	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Sadachbia	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Sadaltager	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Schedar	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Sulafat	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Umbriel	MALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Vindemiatrix	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Zephyr	FEMALE
ml-IN	Premium	ml-IN	ml-IN-Chirp3-HD-Zubenelgenubi	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Achernar	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Achird	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Algenib	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Algieba	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Alnilam	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Aoede	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Autonoe	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Callirrhoe	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Charon	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Despina	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Enceladus	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Erinome	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Fenrir	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Gacrux	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Iapetus	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Kore	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Laomedeia	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Leda	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Orus	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Puck	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Pulcherrima	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Rasalgethi	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Sadachbia	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Sadaltager	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Schedar	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Sulafat	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Umbriel	MALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Vindemiatrix	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Zephyr	FEMALE
cmn-CN	Premium	cmn-CN	cmn-CN-Chirp3-HD-Zubenelgenubi	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Achernar	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Achird	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Algenib	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Algieba	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Alnilam	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Aoede	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Autonoe	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Callirrhoe	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Charon	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Despina	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Enceladus	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Erinome	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Fenrir	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Gacrux	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Iapetus	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Kore	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Laomedeia	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Leda	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Orus	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Puck	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Pulcherrima	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Rasalgethi	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Sadachbia	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Sadaltager	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Schedar	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Sulafat	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Umbriel	MALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Vindemiatrix	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Zephyr	FEMALE
mr-IN	Premium	mr-IN	mr-IN-Chirp3-HD-Zubenelgenubi	MALE
nb-NO	Premium	nb-NO	nb-NO-Chirp3-HD-Achernar	FEMALE
nb-NO	Premium	nb-NO	nb-NO-Chirp3-HD-Achird	MALE
nb-NO	Premium	nb-NO	nb-NO-Chirp3-HD-Algenib	MALE
nb-NO	Premium	nb-NO	nb-NO-Chirp3-HD-Algieba	MALE
